ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,isi_yalitim,isicam,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yangin_merdiveni,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,800.0,0,1,0,1,0,0,1,2,0,0,6,0,185,2,0,1,0,1,0,0,0,0,5542.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,79,0,0,0,1,1,1,1,1,2,3608.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,165,4,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,6,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1075000
0,119.0,1,1,0,1,0,0,1,2,0,1,0,0,181,4,1,1,0,1,1,1,0,1,5542.0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,80,1,1,0,1,0,0,1,0,7,3608.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,121,3,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1550000
0,345.0,1,1,0,1,0,1,1,2,0,0,4,0,137,0,0,0,0,0,1,0,0,0,5542.0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,79,1,1,0,0,1,0,1,0,12,3000.0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,110,3,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,5,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,945000
0,100.0,1,0,0,0,0,0,1,1,0,0,28,0,155,1,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,79,1,1,0,0,1,1,1,1,3,2500.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,145,4,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,415000
0,119.0,0,0,0,0,0,0,0,1,0,0,0,0,85,1,0,1,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0,0,0,0,0,0,0,2,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,250000
0,300.0,0,1,0,1,0,1,1,2,0,1,0,0,115,3,1,1,0,0,1,0,0,1,5542.0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,76,1,1,0,1,1,0,1,1,4,2500.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,100,2,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,2,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,820000
0,400.0,0,1,0,1,0,0,1,2,0,0,6,0,10,7,1,1,0,0,1,1,1,1,5542.0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,80,1,1,0,1,1,0,1,0,10,15000.0,1,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,170,4,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,9750000
0,100.0,0,1,0,1,0,1,1,2,0,0,6,0,145,11,1,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,79,1,1,0,0,1,1,1,1,11,2000.0,0,1,2,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,125,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,5,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,450000
0,119.0,0,1,0,0,0,1,1,1,0,0,0,0,115,1,1,1,0,0,1,0,0,0,5542.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,1,0,0,1,0,0,1,2,3608.0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,110,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,7,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,350000
1,50.0,1,0,0,1,0,0,1,2,0,0,9,0,145,2,1,1,0,0,1,0,0,0,5542.0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,79,0,1,1,0,1,1,1,0,5,2500.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,138,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,655000
0,119.0,0,0,0,0,0,0,1,1,1,0,15,0,120,3,0,1,0,0,1,1,0,1,5542.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,64,0,1,0,0,0,0,0,1,3,3608.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,110,2,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,430000
0,70.0,0,1,0,1,0,1,1,2,0,0,7,0,150,1,0,1,0,0,1,1,0,1,5542.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,80,1,1,0,1,1,1,1,1,4,2800.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,140,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,700000
0,20.0,0,0,1,0,0,0,1,1,0,0,12,0,125,3,0,1,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79,1,1,0,0,1,0,0,1,3,3608.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,120,3,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,245000
0,175.0,1,1,0,1,0,1,1,2,0,0,3,0,175,6,0,1,0,0,1,1,0,1,5542.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,78,1,1,0,0,1,0,1,1,7,4000.0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,150,3,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,3,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1950000
0,150.0,0,1,0,1,0,1,1,2,0,0,2,0,190,10,1,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,14,1,1,0,0,1,1,1,1,10,1600.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,160,3,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,540000
0,119.0,1,1,0,1,0,0,1,2,0,0,0,0,195,2,1,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,79,1,1,0,1,1,0,1,1,16,2100.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,180,4,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,575000
