,Unnamed: 0,ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
35379,35379,0,200,0,1,0,1,1,0,0,2,0,0,7,1,85,8,0,1,0,0,1,0,0,0,5542,1,0,1,1,False,0,0,0,1,0,0,1,0,1,0,80,kadikoy,1,0,kombi,0,1,1,0,1,1,12,3608,1,1,2,0,egitim,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,79,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,123,1,1,0,1,1,0,0,1,0,1,yok,1,betonarme,0,0,0,0,0,0,0,850000
35380,35380,0,119,0,0,0,1,0,0,1,2,0,0,21,0,0,11,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,0,0,0,0,1,0,0,75,cukurova,1,1,klima,0,0,0,0,1,1,12,3608,0,1,0,0,toros,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,180,4,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,123,0,0,1,1,0,0,0,1,0,0,elektrik,1,betonarme,0,0,0,1,1,0,1,480000
35381,35381,0,230,0,0,1,1,0,0,1,1,0,0,35,0,137,6,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,1,0,74,selcuklu,0,0,merkezi,0,1,0,1,1,1,8,1250,0,1,0,0,ferhuniye,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,120,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,1,1,1,dogalgaz,0,betonarme,0,0,0,1,1,1,0,285000
35382,35382,0,119,0,1,0,0,0,1,0,1,0,0,6,0,53,0,0,0,0,0,0,0,0,0,5542,1,0,0,0,True,0,0,1,0,0,0,0,0,0,0,81,girne,1,0,klima,0,0,0,0,0,0,1,3608,1,1,0,0,lapta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,1,1,1,0,0,1,0,0,0,elektrik,0,betonarme,0,0,0,1,1,1,1,49500
35383,35383,0,225,0,0,0,0,0,0,0,1,0,0,35,0,70,4,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,0,0,merkezi,0,0,0,0,0,0,4,3608,0,1,2,0,bahcelievler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,360000
35384,35384,0,119,0,1,0,1,0,1,1,2,0,0,5,0,75,0,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,1,1,1,0,1,0,1,0,1,1,80,sancaktepe,1,1,merkezi,0,1,1,0,1,1,5,3608,1,1,0,0,kemal turkler,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,40,4,1,1,1,1,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,90,1,1,0,1,1,1,0,1,0,1,yok,0,betonarme,1,1,1,0,0,0,0,1695000
35385,35385,0,119,0,0,0,0,0,0,1,1,0,0,10,0,120,1,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,78,aliaga,0,1,soba,0,0,0,0,0,1,5,3608,0,1,0,0,yeni,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,3,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,komur-odun,0,betonarme,0,0,0,1,1,1,1,310000
35386,35386,0,119,0,0,0,1,0,0,1,1,0,0,35,0,145,5,1,0,0,0,1,1,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,1,78,konak,0,1,merkezi,0,0,0,0,0,0,8,3608,0,1,0,0,goztepe,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,133,0,0,0,1,0,0,0,1,1,0,dogalgaz,0,betonarme,0,0,0,1,0,0,0,795000
35387,35387,0,100,0,1,0,1,0,1,1,2,0,0,10,0,187,1,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,1,1,1,79,cankaya,1,1,kombi,0,0,1,1,0,0,3,3000,0,1,1,0,kirkkonaklar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,168,4,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,0,1,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,750000
35388,35388,0,119,0,0,0,0,0,1,1,1,0,0,32,0,85,0,0,1,0,0,1,0,0,0,5542,0,0,1,0,False,0,0,0,0,0,0,0,0,1,0,80,bakirkoy,0,1,kombi,0,0,1,0,1,0,4,2000,0,1,0,0,zuhuratbaba,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,75,2,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,141,0,1,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,475000
35389,35389,0,10,0,0,0,0,0,0,1,1,0,0,35,0,120,4,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,78,karabaglar,0,0,kombi,0,0,0,0,0,0,4,1700,0,1,1,0,bahcelievler,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,110,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,0,0,295000
35390,35390,0,119,0,0,0,0,0,0,0,1,0,0,0,0,105,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,kepez,0,0,merkezi,0,0,0,0,0,0,5,3608,0,1,0,0,varsak karsiyaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,330000
35391,35391,0,119,0,0,0,1,0,0,1,1,0,0,0,0,90,3,1,0,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,31,akcakoca,1,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,osmaniye,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,280000
35392,35392,0,119,0,1,0,1,0,0,1,2,0,0,0,0,0,12,0,1,0,0,1,0,0,1,5542,1,0,1,0,True,1,0,0,0,0,0,0,0,0,1,76,alanya,0,1,klima,0,0,0,0,0,1,12,3608,0,1,0,0,mahmutlar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,3,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,148,1,0,1,1,0,0,1,1,0,1,yok,0,betonarme,1,0,1,0,0,0,0,1450000
35393,35393,0,119,0,0,1,0,0,0,1,1,0,0,26,0,110,3,0,1,0,0,1,0,0,1,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,70,akdeniz,0,0,isitma yok,0,0,0,0,0,0,4,3608,0,1,1,0,kultur,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,136,0,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,0,0,0,1,1,0,0,185000
35394,35394,1,119,0,0,0,0,0,1,1,1,0,0,4,0,170,5,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,1,0,0,0,0,1,73,nizip,1,1,kombi,0,0,0,0,0,1,5,3000,0,1,1,1,fatih sultan,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,165,3,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,138,0,1,1,0,0,0,0,1,0,1,dogalgaz,0,betonarme,1,1,0,1,1,1,0,350000
35395,35395,0,119,0,0,0,1,0,0,1,1,0,0,0,0,125,3,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,56,tepebasi,1,0,kombi,0,0,1,0,0,0,3,3608,0,1,0,0,zafer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,136,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,1,250000
35396,35396,0,119,0,1,0,1,0,0,1,1,0,0,0,0,135,3,1,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,40,merkez,1,1,kombi,0,0,1,0,0,1,5,3608,0,1,0,1,gulabibey,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,130,3,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,23,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,1,1,1,0,285000
35397,35397,0,50,0,0,0,1,0,0,1,1,0,0,4,0,90,0,1,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,muratpasa,0,1,klima,0,0,0,1,0,1,4,1200,0,1,0,0,yenigun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,46,1,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,1,0,0,1,1,1,0,318000
35398,35398,0,150,0,1,0,1,0,1,1,1,0,0,0,0,95,3,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,1,64,edremit,1,1,merkezi,0,0,0,0,0,1,3,3608,0,1,0,0,sahindere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,128,1,0,0,1,0,0,0,0,0,1,komur-odun,0,betonarme,1,0,0,1,1,1,1,450000
35399,35399,1,50,0,0,1,0,0,0,1,1,0,0,30,0,100,4,0,1,0,0,1,1,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,1,0,1,1,80,gungoren,1,1,kat kaloriferi,0,0,1,0,0,1,5,1500,0,0,2,1,akincilar,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,90,2,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,83,0,1,1,0,0,0,0,1,1,0,dogalgaz,0,betonarme,0,0,0,0,0,1,1,295000
35400,35400,1,119,0,0,0,1,0,0,1,2,0,0,0,1,95,3,1,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,0,1,0,0,1,0,0,0,80,cekmekoy,1,1,kombi,0,0,1,0,0,0,4,3608,0,1,0,0,aydinlar,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,80,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,22,1,0,1,0,1,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,0,1,0,0,380000
35401,35401,1,119,1,1,0,1,0,1,1,2,1,1,0,0,120,12,1,1,1,1,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,1,0,1,1,1,75,cukurova,1,1,kombi,0,1,1,1,0,1,14,3608,1,1,0,1,huzurevleri,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,8,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,30,1,1,1,1,0,1,1,0,0,1,dogalgaz,0,betonarme,1,1,1,0,1,0,0,320000
35402,35402,0,60,0,1,0,1,0,1,1,1,0,0,4,0,75,2,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,64,bandirma,0,1,kombi,0,0,0,1,0,0,4,1500,0,1,0,1,17 eylul,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,70,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,137,0,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,1,1,0,1,260000
35403,35403,0,119,0,0,0,0,0,0,1,1,0,0,25,0,95,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,avcilar,0,0,kombi,0,0,0,0,0,0,4,1500,0,1,1,0,denizkoskler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,270000
35404,35404,0,119,0,0,0,0,0,0,1,1,0,0,22,1,117,1,1,1,0,0,1,0,0,0,5542,1,1,1,0,False,0,0,0,0,0,0,0,1,1,1,80,sisli,1,1,kombi,0,0,1,1,0,1,5,3608,0,1,1,1,gulbahar,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,115,3,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,139,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,670000
35405,35405,1,25,0,0,1,0,0,0,1,1,0,0,12,0,125,3,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,1,1,1,0,79,kecioren,0,1,kombi,0,0,1,0,0,1,3,650,0,1,1,1,caldiran,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,115,3,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,131,0,1,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,1,175000
35406,35406,0,30,0,0,0,0,0,0,1,1,0,0,30,0,110,3,1,0,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,80,bayrampasa,0,0,kombi,0,0,1,0,0,0,5,1900,0,1,0,0,terazidere,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,100,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,30,1,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,420000
35407,35407,0,100,0,0,0,1,0,0,0,1,0,0,2,0,125,4,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,0,0,kombi,0,0,0,0,1,0,4,4000,0,1,0,0,aziziye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,1200000
35408,35408,1,40,0,1,0,0,0,0,1,3,0,0,11,0,0,5,0,0,0,0,0,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,0,1,59,corlu,0,1,kombi,0,0,1,0,0,1,5,1400,0,1,2,1,muhittin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,188,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,1,0,0,0,500000
35409,35409,0,30,0,0,0,0,0,0,1,1,0,0,20,0,150,2,1,0,0,0,0,0,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,65,atakum,0,0,kombi,0,0,0,0,0,0,5,900,0,0,0,0,yenimahalle,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,135,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1,1,0,dogalgaz,0,betonarme,0,0,0,1,1,0,1,300000
35410,35410,1,119,1,1,0,1,0,1,1,1,0,0,1,0,75,1,0,1,0,0,1,1,0,1,5542,1,0,0,0,False,0,0,0,1,1,0,0,1,1,1,61,kusadasi,1,1,klima,0,0,1,0,1,1,3,1500,0,1,0,0,davutlar,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,55,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,17,1,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,1,0,1,1,1,1,1,325000
35411,35411,1,328,1,1,1,1,0,1,1,2,1,1,2,0,185,21,1,1,0,1,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,0,1,1,1,1,79,yenimahalle,0,1,merkezi,0,1,1,1,1,1,40,3500,1,1,1,1,mehmet akif ersoy,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,165,4,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,58,1,1,0,1,0,1,0,1,0,1,dogalgaz,1,betonarme,0,0,1,0,1,0,1,1190000
35412,35412,0,119,0,0,0,1,0,1,0,1,0,0,0,0,75,0,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,1,0,80,beylikduzu,1,1,kombi,0,0,1,0,0,1,2,3608,0,1,0,1,kavakli,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,70,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,47,1,1,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,1,0,0,235000
35413,35413,0,50,0,0,0,0,0,1,1,2,0,0,0,0,350,5,0,0,0,1,1,0,0,0,5542,1,0,1,1,False,0,1,1,1,0,0,0,1,0,1,68,belen,0,1,kombi,0,0,1,0,0,1,5,2000,0,1,0,1,fatih,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,300,6,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,145,0,0,0,1,0,0,1,0,0,0,dogalgaz,0,betonarme,1,0,0,1,1,1,1,575000
35414,35414,0,119,0,0,0,0,0,0,0,2,0,0,10,0,165,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,66,melikgazi,0,0,merkezi,0,0,0,0,0,0,5,3608,0,1,0,0,gesi fatih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,315000
35415,35415,1,450,0,0,0,1,0,1,1,1,0,0,23,0,105,4,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,1,1,79,etimesgut,1,1,merkezi,0,1,0,0,1,1,5,1000,0,1,2,0,seyh samil,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,98,3,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,88,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,kagir,0,0,0,1,0,1,1,285000
35416,35416,0,50,0,0,0,1,0,1,1,1,0,0,0,0,125,5,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,0,0,0,0,0,0,0,61,kusadasi,0,1,klima,0,0,1,0,0,1,5,1250,0,1,0,0,davutlar,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,105,3,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,61,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,0,1,1,1,1,310000
35417,35417,0,119,0,0,0,0,0,0,0,1,0,0,25,0,100,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,uskudar,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,ahmediye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,650000
35418,35418,0,250,0,1,0,1,0,1,1,2,0,0,12,0,10,4,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,1,1,1,0,0,0,0,1,1,79,cankaya,1,1,kombi,1,1,1,1,1,1,10,4250,1,1,2,0,cukurambar,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,195,4,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,69,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,1435000
35419,35419,0,119,0,1,0,1,0,0,1,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,1,0,1,56,odunpazari,1,1,kombi,0,0,1,0,0,1,3,3608,0,1,0,1,71 evler,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,190,5,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,23,1,0,0,1,0,0,0,1,1,0,dogalgaz,0,betonarme,1,0,0,0,1,1,1,750000
35420,35420,0,119,0,0,0,0,0,0,1,1,0,0,0,0,90,1,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,1,61,didim,1,1,klima,0,0,0,0,0,1,2,3608,0,1,0,0,efeler,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,80,2,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,68,1,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,1,0,0,1,0,0,1,385000
35421,35421,0,119,0,1,0,1,0,1,1,2,0,1,13,0,140,4,1,0,0,0,1,0,0,1,5542,1,0,0,1,True,1,0,0,0,0,0,0,0,0,1,76,alanya,0,0,klima,1,1,1,0,1,0,11,3608,1,1,0,0,kargicak,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,125,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,22,1,0,0,1,0,0,0,1,0,0,yok,1,betonarme,1,0,1,0,0,0,0,1092500
35422,35422,1,500,1,0,0,1,0,1,1,3,0,0,0,0,300,5,0,1,0,0,1,1,0,1,5542,1,0,0,1,False,1,0,0,1,1,0,0,1,1,1,80,tuzla,1,1,kombi,0,1,1,0,1,1,5,3500,0,1,0,0,postane,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,60,5,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,55,1,1,0,1,0,0,1,1,0,0,dogalgaz,1,betonarme,1,0,1,1,0,1,0,1400000
35423,35423,0,119,0,0,0,0,0,0,1,1,0,0,10,0,130,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,altindag,0,1,kombi,0,0,1,0,1,1,3,800,0,1,0,0,karapurcek,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,115,3,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,28,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,0,178000
35424,35424,0,400,0,1,0,1,0,1,1,2,0,0,5,0,50,4,1,0,0,1,1,0,0,0,5542,1,1,0,1,False,0,0,1,1,1,0,0,1,0,1,67,yunusemre,1,1,kombi,1,0,0,0,1,1,8,3500,1,1,1,1,guzelyurt,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,4,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,140,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,1,0,1,1,1600000
35425,35425,0,150,0,1,0,1,0,1,1,2,0,0,2,0,140,0,1,0,0,0,1,0,0,1,5542,1,1,0,0,False,0,0,0,1,0,0,0,1,0,0,76,konyaalti,1,1,kat kaloriferi,0,0,1,0,1,1,4,2500,1,1,2,1,uncali,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,135,3,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,119,1,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,1,0,1,1,0,849000
35426,35426,0,150,0,0,0,0,0,1,1,1,0,0,0,0,50,1,0,0,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,61,didim,0,1,klima,0,0,0,0,1,0,1,1000,0,1,0,0,akbuk,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,148,0,1,0,1,0,0,0,0,0,0,elektrik,0,betonarme,1,0,1,1,1,1,1,315000
35427,35427,0,25,0,0,0,0,0,0,0,1,0,0,20,0,75,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,zeytinburnu,0,0,kombi,0,0,0,0,0,0,5,1500,0,1,2,0,seyitnizam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,280000
35428,35428,0,119,0,1,0,0,0,0,1,1,0,0,3,0,140,2,1,0,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,58,hendek,1,0,kombi,0,0,0,0,0,0,4,3608,0,1,1,0,yeni,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,125,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,320000
