ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,250,0,1,0,1,1,0,1,2,0,0,0,1,190,9,1,1,0,0,1,1,0,1,5542,1,1,1,0,False,1,1,1,1,0,0,0,1,1,1,80,kadikoy,1,1,kombi,0,1,1,0,1,1,9,3608,1,1,0,0,suadiye,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,145,2,0,1,1,1,0,0,0,1,0,0,1,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,dogalgaz,1,betonarme,1,0,0,0,1,0,0,1935000
1,119,0,0,0,1,0,1,1,2,1,0,0,0,5,4,1,1,1,1,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,0,1,0,1,1,60,merkezefendi,1,1,kombi,1,1,1,0,1,1,5,4000,1,1,0,0,yenisafak,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,1,1,1,1,1,1,1100000
1,119,1,1,0,1,0,1,1,1,0,0,1,0,0,3,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,1,0,0,1,1,1,79,etimesgut,1,1,merkezi,0,1,1,1,1,1,10,3608,0,1,0,1,baglica,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,180,4,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,dogalgaz,0,betonarme,1,0,0,0,1,1,1,974500
0,200,1,1,0,1,0,0,1,2,0,0,0,0,17,6,1,1,0,1,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,0,0,1,0,1,1,79,kecioren,1,1,merkezi,0,1,1,1,1,1,15,3000,0,1,0,0,ovacik,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,10,5,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,925000
0,119,0,1,0,0,0,1,1,2,0,0,24,0,175,2,1,1,0,0,1,1,0,1,5542,1,1,0,0,False,0,1,0,0,0,0,1,0,0,1,57,marmaris,1,1,klima,0,0,1,0,0,1,3,5000,1,1,0,1,siteler,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,135,3,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,elektrik,0,betonarme,0,0,0,0,1,1,1,950000
0,119,0,1,0,1,0,1,1,1,0,0,12,0,160,2,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,1,1,1,0,80,bakirkoy,1,1,kombi,0,1,1,0,1,1,2,3608,1,0,0,1,senlikkoy,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,140,3,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,1,1650000
1,200,1,0,0,1,1,0,1,23,1,0,25,1,145,3,1,1,0,1,1,1,0,1,5542,1,0,1,0,False,0,1,1,1,0,0,0,0,1,0,80,kadikoy,1,1,merkezi,0,0,1,1,1,1,8,4500,0,1,0,1,goztepe,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,125,3,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,dogalgaz,1,betonarme,0,0,0,0,1,0,0,1795000
1,119,0,1,1,1,0,1,1,2,0,0,0,0,190,8,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,1,1,1,1,1,0,0,1,1,1,79,cubuk,1,1,kombi,0,0,1,1,0,1,11,1750,0,1,0,1,yildirim beyazit,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,148,4,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,dogalgaz,1,betonarme,1,0,0,1,0,1,0,699000
0,119,1,1,0,1,1,0,1,1,0,1,5,1,90,15,1,1,0,0,1,1,0,0,5542,1,0,1,0,True,0,0,0,0,1,0,1,0,1,1,80,kucukcekmece,1,1,merkezi,0,0,1,0,0,0,20,4000,0,1,1,1,atakent,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,84,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,dogalgaz,0,betonarme,0,0,1,0,1,0,1,880000
1,50,0,1,0,1,0,1,1,1,0,0,4,0,170,4,1,1,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,0,1,0,0,0,1,1,1,79,cankaya,1,1,kombi,0,0,1,0,0,1,4,1400,0,1,1,1,keklik pinari,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,140,3,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,359000
0,500,1,1,0,0,0,1,1,1,0,0,25,0,135,1,1,0,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,1,1,0,0,0,0,1,1,79,cankaya,1,1,merkezi,0,1,1,1,1,1,3,2000,0,1,0,1,harbiye,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,125,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,0,1,0,1,455000
0,119,0,1,1,1,0,0,1,2,0,0,1,0,195,3,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,0,0,1,1,1,1,79,pursaklar,1,1,kombi,0,1,1,0,0,1,15,1700,0,1,0,1,mimar sinan,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,195,4,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,1,0,599000
1,119,1,1,0,1,0,1,1,1,0,0,6,0,145,2,1,1,0,0,1,0,0,0,5542,1,1,1,0,False,0,1,1,1,0,1,1,1,1,1,68,antakya,1,1,kombi,0,1,1,1,1,1,5,3608,0,1,1,0,odabasi,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,136,3,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,dogalgaz,1,betonarme,0,0,0,1,0,1,1,260000
0,119,0,1,1,1,0,1,1,2,0,0,3,0,175,5,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,1,0,1,1,79,pursaklar,1,1,kombi,0,0,1,0,0,1,12,3608,0,1,0,1,tevfik ileri,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,165,4,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,545000
1,50,0,0,1,1,0,0,1,1,0,0,13,0,140,0,1,1,0,0,1,1,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,1,1,1,1,79,cankaya,1,1,kombi,0,0,1,0,1,1,4,1750,0,1,0,1,karapinar,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,130,3,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,449000
1,119,1,1,0,1,0,1,1,2,0,0,0,0,170,3,1,1,0,1,1,0,0,0,5542,1,1,1,1,False,0,1,1,1,1,0,0,1,1,1,79,yenimahalle,1,1,merkezi,0,1,1,0,1,1,10,2000,0,1,0,1,ata,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,150,4,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,1,0,815000
1,250,0,1,0,1,0,1,1,2,0,0,12,0,0,4,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,0,0,0,0,1,1,79,cankaya,1,1,kombi,1,1,1,1,1,1,8,3500,0,1,0,1,cigdem,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,180,4,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,dogalgaz,1,betonarme,0,0,0,1,0,1,0,895000
0,119,0,1,0,1,0,1,1,2,0,0,2,0,17,2,0,1,0,0,1,1,0,1,5542,1,0,0,1,False,0,1,1,1,0,0,0,0,1,1,80,maltepe,1,1,kombi,0,1,1,0,1,1,4,3608,0,1,0,0,altintepe,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,160,3,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,1700000
0,119,1,1,0,0,0,1,1,1,0,1,15,0,120,4,1,0,0,1,0,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,1,0,0,79,etimesgut,1,1,kombi,0,0,1,1,1,1,4,3608,0,1,0,1,oguzlar,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,110,31,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,yok,1,betonarme,1,0,0,0,0,0,0,283000
1,200,0,0,0,0,0,1,1,1,0,0,30,0,120,5,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,1,0,1,0,0,0,0,0,1,1,79,cankaya,0,1,merkezi,0,0,1,1,1,0,5,1200,0,1,0,1,cayyolu,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,100,3,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,dogalgaz,0,betonarme,0,0,1,1,1,0,0,450000
0,119,0,1,1,1,0,1,1,2,0,0,2,0,185,13,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,0,1,0,0,1,1,1,1,79,pursaklar,1,0,kombi,0,1,1,0,0,1,13,3608,0,1,0,1,mimar sinan,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,175,4,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,0,1,0,515000
0,150,0,1,0,1,0,1,1,2,0,0,0,0,33,15,1,1,0,1,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,0,1,1,1,1,79,kecioren,1,1,merkezi,0,1,1,0,1,1,26,3500,0,1,0,0,etlik,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,13,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,dogalgaz,1,betonarme,1,0,1,0,1,0,0,980000
0,767,0,1,0,1,0,1,1,2,0,0,10,0,181,3,1,1,0,0,1,1,0,0,5542,1,0,0,1,False,1,1,0,1,1,0,0,0,0,0,77,osmangazi,1,1,kombi,0,0,1,0,1,1,4,3608,0,1,1,0,hamitler,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,165,3,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,dogalgaz,0,betonarme,0,0,1,1,1,1,1,890000
0,350,1,0,0,1,0,0,1,2,0,0,5,0,0,7,1,1,0,1,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,1,0,1,1,1,1,79,etimesgut,1,1,merkezi,0,1,1,1,0,1,10,3000,0,1,0,0,baglica,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,185,4,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,dogalgaz,1,betonarme,0,0,0,1,0,1,1,900000
1,75,1,1,0,1,0,1,1,1,0,0,0,0,100,1,1,1,0,1,1,0,0,1,5542,1,1,0,0,False,1,1,0,1,1,1,1,0,1,1,64,edremit,1,1,merkezi,0,1,1,0,1,1,4,1500,1,1,0,1,akcay,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,90,2,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,komur-odun,1,betonarme,1,0,0,1,1,1,1,350000
0,30,0,1,0,0,0,0,1,2,0,0,12,0,300,3,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,1,0,0,0,1,0,0,1,79,kecioren,1,1,kombi,0,0,0,0,1,1,3,1500,0,1,1,1,incirli,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,40,5,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,0,1,465000
0,50,0,1,0,1,0,1,1,1,0,0,3,0,175,4,1,1,0,0,1,0,0,0,5542,1,1,0,0,True,0,0,0,1,0,0,0,0,1,1,79,cankaya,1,1,kombi,0,0,0,1,0,1,4,1400,0,1,0,1,keklik pinari,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,140,3,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,359000
0,100,1,0,0,1,0,1,1,4,0,0,2,0,310,15,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,0,1,0,0,0,1,1,1,79,yenimahalle,1,1,merkezi,0,1,1,0,1,1,15,2500,0,1,0,0,pamuklar,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,85,6,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,1,0,769000
0,119,0,1,0,1,0,1,1,2,0,1,7,1,150,4,1,1,0,0,1,1,0,0,5542,1,1,1,1,False,0,0,1,0,1,0,1,0,1,1,80,gungoren,1,1,kombi,1,0,1,1,1,1,5,5000,1,1,1,1,tozkoparan,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,140,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,dogalgaz,1,betonarme,0,0,1,0,1,0,0,1800000
1,30,0,1,0,0,1,0,0,1,0,0,30,0,95,0,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,0,1,0,1,80,fatih,1,1,kombi,0,0,1,0,0,1,4,1800,0,1,1,1,sehremini,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,85,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,275000
1,50,1,1,1,1,1,1,1,1,1,1,11,1,135,1,1,1,1,1,1,1,1,1,5542,1,1,1,1,False,1,1,1,1,1,1,1,1,1,1,79,kecioren,1,1,kombi,1,1,1,1,1,1,3,3608,1,1,0,1,etlik,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,125,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,dogalgaz,1,betonarme,0,1,1,0,1,0,1,310000
0,119,0,1,0,1,1,1,1,2,0,1,0,1,127,1,0,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,1,1,0,0,1,1,1,1,80,maltepe,1,1,kombi,1,1,1,0,1,1,3,3608,1,1,0,0,kucukyali,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,111,3,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,dogalgaz,0,betonarme,1,0,0,1,1,1,0,3100000
1,20,0,1,0,1,0,1,1,1,0,0,0,0,150,3,0,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,1,0,0,0,1,1,1,64,edremit,1,1,merkezi,0,0,1,0,0,1,4,1750,0,1,0,1,akcay,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,140,3,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,akaryakit,0,betonarme,1,0,0,1,1,1,1,560000
0,350,0,1,0,1,0,0,1,2,0,0,0,0,95,4,1,0,0,0,1,0,0,0,5542,1,0,1,1,False,0,0,0,1,1,0,0,0,1,1,80,kartal,1,1,merkezi,0,0,1,0,1,1,18,2000,0,1,0,1,yakacik carsi,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,73,2,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,dogalgaz,1,betonarme,1,0,1,0,0,1,0,600000
0,119,1,0,0,1,0,1,1,2,0,0,0,0,133,1,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,1,0,0,0,1,1,79,sincan,1,1,merkezi,0,1,1,0,1,0,6,1200,0,1,0,0,saraycik,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,123,3,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,dogalgaz,1,betonarme,1,0,0,0,1,1,0,159000
1,119,1,1,1,1,1,1,1,1,1,1,15,1,95,0,1,1,1,1,1,1,1,1,5542,1,1,1,1,True,1,1,1,1,1,1,1,1,1,1,61,didim,1,1,klima,1,1,1,1,1,1,4,3608,1,1,0,1,altinkum,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,elektrik,1,betonarme,0,1,1,1,1,1,1,450000
1,20,1,1,1,1,1,1,1,2,1,1,0,1,180,4,1,1,1,0,1,1,1,1,5542,1,1,1,1,False,1,1,1,1,1,1,1,1,1,1,79,kecioren,1,1,kombi,1,1,1,1,1,1,6,1000,1,1,0,1,yayla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,170,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,dogalgaz,1,betonarme,1,1,1,1,0,0,0,570000
0,119,0,1,1,1,0,0,1,2,0,0,2,0,120,3,1,1,0,0,1,1,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,1,1,1,1,79,pursaklar,1,1,kombi,0,0,1,1,0,1,3,3608,0,1,0,1,fatih,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,120,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,415000
1,25,1,1,1,0,0,1,1,2,0,1,35,0,120,0,1,1,0,0,1,1,0,1,5542,1,1,0,1,False,0,0,0,1,0,0,1,1,0,0,78,konak,1,0,kombi,0,0,1,1,0,1,4,2600,0,1,0,1,piri reis,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,110,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,550000
0,200,0,1,0,1,0,1,1,2,1,0,15,0,15,2,1,0,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,0,0,0,0,1,1,79,cankaya,1,1,kombi,0,1,1,1,1,1,8,4000,0,1,2,1,kizilirmak,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,1,1250000
1,550,1,1,0,1,0,1,1,2,0,0,15,0,0,4,1,1,0,0,0,0,0,0,5542,1,1,0,1,False,0,0,1,1,1,0,0,0,1,1,79,cankaya,1,1,merkezi,0,1,1,1,1,1,12,2800,0,1,2,1,yasamkent,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,190,4,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,865000
0,320,0,1,0,1,0,1,1,2,0,1,10,0,168,0,0,0,0,1,1,1,0,1,5542,1,0,1,1,False,1,1,1,1,1,0,0,0,1,1,80,maltepe,1,1,kombi,1,1,1,0,1,1,4,3608,0,1,0,0,kucukyali,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,155,3,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,1150000
0,250,0,1,0,1,0,1,1,2,0,0,5,0,165,12,0,1,1,0,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,0,0,1,1,1,79,yenimahalle,1,1,merkezi,0,1,1,1,1,1,13,2000,0,1,1,0,ata,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,150,4,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,600000
1,50,1,1,0,1,0,1,1,1,0,0,6,0,100,2,1,0,0,1,1,1,0,1,5542,1,1,1,0,False,0,0,1,1,0,0,1,1,1,1,64,edremit,1,1,merkezi,0,1,1,0,1,1,3,1600,0,1,0,1,akcay,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,95,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,komur-odun,1,betonarme,0,0,0,1,1,1,1,300000
0,75,0,1,0,1,0,0,1,2,0,0,6,0,180,1,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,0,1,0,0,1,1,1,1,79,kecioren,1,1,merkezi,0,0,1,1,1,1,15,1750,0,1,1,0,etlik,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,160,4,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,1,530000
0,119,0,1,0,1,0,0,1,3,0,0,0,0,320,4,0,1,0,1,1,1,0,1,5542,1,0,0,1,False,0,0,1,1,0,0,1,0,1,1,80,bakirkoy,1,1,kombi,0,1,1,0,1,1,5,3608,1,1,0,0,yesilkoy,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,300,5,1,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,0,1,0,0,10500000
1,119,0,0,0,1,0,1,1,1,0,0,3,0,100,0,1,1,0,0,0,1,0,1,5542,1,1,1,0,False,0,0,0,1,0,0,0,1,0,0,80,beylikduzu,1,1,kombi,0,0,1,0,0,0,6,3608,0,1,0,0,cumhuriyet,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,95,2,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,dogalgaz,0,betonarme,1,1,0,0,1,1,0,133500
0,119,1,1,0,1,0,1,1,2,0,1,0,0,165,2,0,1,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,1,1,0,0,0,0,1,1,79,kecioren,1,1,kombi,0,0,1,1,1,1,4,3608,0,1,0,0,ayvali,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,140,4,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,1,0,0,1,1,0,800000
0,119,0,1,0,1,0,0,1,4,0,0,2,0,50,4,1,0,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,0,0,1,1,80,maltepe,1,1,kombi,0,1,1,0,1,1,4,3608,0,1,0,1,altintepe,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,4,1,0,0,1,0,1,1,0,1,0,1,2,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,1,0,0,0,1,1,1,1340000
0,475,1,1,0,1,0,0,1,2,0,0,10,0,138,3,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,1,0,1,1,1,0,1,0,1,1,80,pendik,1,1,kombi,0,1,1,0,0,1,9,2000,0,1,2,0,yenisehir,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,100,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,dogalgaz,1,betonarme,0,0,1,0,1,1,0,680000
1,20,1,1,1,0,0,1,1,3,1,0,3,0,400,3,1,1,0,1,1,1,0,0,5542,1,1,0,0,False,0,1,0,0,0,0,0,0,0,0,76,manavgat,1,0,klima,0,0,1,1,0,0,3,3500,0,1,1,1,asagi hisar,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,380,5,1,1,1,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,elektrik,0,betonarme,0,0,0,0,1,1,1,949000
1,40,0,1,1,1,0,1,1,1,0,0,25,0,95,4,1,1,1,1,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,0,0,0,1,1,0,80,kagithane,0,1,kombi,0,1,1,0,0,1,6,2000,0,0,2,1,ortabayir,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,90,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,dogalgaz,1,betonarme,0,1,0,1,1,0,0,520000
